source_type_encoded,location_type_encoded,province_encoded,number_of_people_served,hour,day_of_week,is_weekend,time_in_queue
4,0,2,234,16,3,0,0
1,0,3,3824,16,3,0,30
1,0,0,2024,16,3,0,25
4,0,0,224,16,3,0,0
4,0,2,228,16,3,0,0
2,0,0,924,16,3,0,0
4,0,3,374,16,3,0,0
0,1,3,952,16,3,0,23
1,1,4,1840,16,3,0,156
1,1,3,2510,18,3,0,239
1,0,1,1908,18,3,0,141
1,0,1,3442,18,3,0,120
1,0,0,530,6,4,0,73
1,0,2,1716,7,4,0,143
1,0,0,624,8,4,0,44
1,1,0,1302,8,4,0,163
1,0,3,1674,9,4,0,92
1,1,1,296,9,4,0,60
2,1,3,642,9,4,0,0
4,0,1,372,9,4,0,0
2,0,1,792,9,4,0,0
4,1,0,202,9,4,0,0
3,1,4,498,9,4,0,0
4,0,0,256,9,4,0,0
4,1,3,380,9,4,0,0
1,0,0,3202,9,4,0,240
2,0,0,560,10,4,0,0
4,1,3,318,10,4,0,0
1,1,1,820,10,4,0,109
1,0,1,2416,10,4,0,203
1,0,0,3398,10,4,0,118
1,1,3,1228,10,4,0,100
4,0,0,240,10,4,0,0
1,1,1,3882,10,4,0,30
4,1,4,236,10,4,0,0
4,0,3,372,10,4,0,0
1,0,0,2998,10,4,0,30
2,0,4,432,10,4,0,0
0,0,3,608,10,4,0,9
1,0,2,1518,10,4,0,131
4,0,4,300,11,4,0,0
4,0,4,336,11,4,0,0
4,1,3,162,11,4,0,0
1,0,1,3910,11,4,0,30
4,0,0,160,11,4,0,0
1,0,3,3572,11,4,0,121
4,0,0,270,11,4,0,0
1,0,4,2932,11,4,0,30
1,0,3,1644,11,4,0,94
1,1,1,3510,11,4,0,260
4,0,0,396,11,4,0,0
2,0,1,890,12,4,0,0
4,0,3,380,12,4,0,0
1,0,4,2668,12,4,0,216
1,1,1,3698,12,4,0,277
1,0,1,1908,12,4,0,161
1,0,3,3296,12,4,0,193
2,0,1,310,12,4,0,0
3,0,1,418,12,4,0,0
1,0,3,2752,12,4,0,29
1,1,1,626,12,4,0,60
0,0,3,566,12,4,0,17
1,1,1,2808,13,4,0,29
4,1,4,332,13,4,0,0
4,0,3,350,13,4,0,0
1,1,3,2510,13,4,0,174
4,0,3,292,13,4,0,0
3,1,1,414,13,4,0,0
4,1,0,396,13,4,0,0
0,0,4,540,13,4,0,16
1,0,3,2634,13,4,0,273
2,0,0,654,13,4,0,0
3,0,4,802,13,4,0,0
4,0,3,258,13,4,0,0
1,0,1,3442,13,4,0,326
4,0,2,270,13,4,0,0
1,1,4,688,14,4,0,42
3,1,0,370,14,4,0,0
4,1,3,180,14,4,0,0
4,0,0,274,14,4,0,0
4,0,3,298,14,4,0,0
1,1,3,2140,15,4,0,252
2,0,0,424,15,4,0,0
4,1,3,320,15,4,0,0
4,0,1,160,15,4,0,0
4,1,3,240,15,4,0,0
0,0,2,504,15,4,0,22
3,0,3,858,15,4,0,0
4,0,4,190,16,4,0,0
4,0,0,212,16,4,0,0
1,0,3,336,16,4,0,44
0,0,4,480,16,4,0,18
0,1,4,580,16,4,0,9
1,0,4,1800,16,4,0,87
4,0,0,312,16,4,0,0
4,1,2,306,16,4,0,0
1,0,4,1508,16,4,0,132
1,1,3,926,16,4,0,69
2,1,2,914,16,4,0,0
4,1,4,302,16,4,0,0
1,1,4,1840,16,4,0,208
2,1,4,684,16,4,0,0
1,0,4,2260,18,4,0,250
1,1,1,820,7,5,1,89
1,0,1,2416,8,5,1,189
1,0,1,3442,8,5,1,276
1,0,3,2634,8,5,1,388
1,1,1,3510,9,5,1,522
1,0,3,3296,9,5,1,424
1,0,3,336,9,5,1,75
1,0,0,624,9,5,1,97
1,1,4,688,10,5,1,125
1,0,0,3202,10,5,1,321
1,0,4,2260,10,5,1,330
1,0,1,1908,12,5,1,325
1,0,4,1508,12,5,1,143
1,0,3,1644,13,5,1,298
1,0,0,530,13,5,1,66
1,1,1,626,14,5,1,121
1,0,2,1716,14,5,1,303
1,0,4,2668,15,5,1,256
1,0,4,1800,15,5,1,214
1,1,3,2510,15,5,1,346
1,1,1,296,16,5,1,48
1,1,1,3698,17,5,1,349
1,1,0,1302,17,5,1,188
1,1,4,1840,18,5,1,345
1,0,4,2260,6,6,1,124
1,0,4,1508,7,6,1,37
1,0,3,2634,7,6,1,61
1,1,1,3510,9,6,1,126
1,1,1,3698,9,6,1,132
1,0,4,2668,10,6,1,54
1,1,1,626,10,6,1,44
1,0,1,1908,10,6,1,81
1,0,2,1716,11,6,1,71
1,0,0,3202,11,6,1,100
1,1,1,820,12,6,1,37
1,0,0,624,12,6,1,23
1,0,0,530,12,6,1,40
1,0,1,2416,13,6,1,86
1,0,3,336,13,6,1,17
1,0,3,1644,14,6,1,73
1,1,1,296,14,6,1,18
1,1,3,2510,15,6,1,118
1,0,1,3442,16,6,1,75
1,0,3,3296,16,6,1,124
1,0,4,1800,16,6,1,105
1,1,4,688,17,6,1,19
1,1,0,1302,18,6,1,35
1,1,4,1840,18,6,1,107
1,1,3,2510,6,0,0,192
1,0,4,2260,6,0,0,114
1,1,1,3698,6,0,0,369
1,0,3,1644,7,0,0,195
1,0,4,1800,8,0,0,142
1,1,0,1302,8,0,0,103
0,1,1,474,9,0,0,28
1,0,1,3442,9,0,0,342
4,1,1,220,9,0,0,0
4,0,3,172,9,0,0,0
1,1,3,3198,9,0,0,30
0,1,4,618,9,0,0,6
4,0,0,164,10,0,0,0
1,0,3,1388,10,0,0,123
3,1,0,964,10,0,0,0
2,1,4,396,10,0,0,0
3,1,2,506,10,0,0,0
4,0,0,258,10,0,0,0
0,0,4,884,11,0,0,28
3,1,0,684,11,0,0,0
4,1,0,284,11,0,0,0
3,1,1,648,11,0,0,0
2,1,4,934,11,0,0,0
2,0,0,842,11,0,0,0
4,0,2,312,11,0,0,0
0,0,3,582,11,0,0,21
3,0,2,712,12,0,0,0
3,1,2,694,12,0,0,0
2,1,4,442,12,0,0,0
2,1,1,854,12,0,0,0
4,1,4,270,12,0,0,0
4,0,3,172,12,0,0,0
4,0,3,164,12,0,0,0
3,1,2,840,12,0,0,0
4,0,2,242,12,0,0,0
1,0,1,2416,12,0,0,296
4,1,3,200,12,0,0,0
2,1,3,352,12,0,0,0
1,1,4,688,13,0,0,95
1,0,4,2668,13,0,0,227
0,0,4,488,13,0,0,29
4,0,4,370,13,0,0,0
0,1,3,602,13,0,0,23
4,0,4,280,13,0,0,0
3,1,3,388,13,0,0,0
1,0,1,2494,13,0,0,203
4,0,4,218,13,0,0,0
3,1,0,656,13,0,0,0
4,0,4,228,13,0,0,0
4,0,3,322,14,0,0,0
3,1,3,940,14,0,0,0
4,1,0,304,14,0,0,0
3,0,3,664,14,0,0,0
4,0,0,250,14,0,0,0
1,0,2,1716,14,0,0,205
1,0,3,2634,14,0,0,326
4,0,4,200,14,0,0,0
4,0,3,314,14,0,0,0
1,0,4,1508,14,0,0,154
4,1,2,264,14,0,0,0
4,1,0,322,14,0,0,0
4,0,0,374,15,0,0,0
1,1,1,296,15,0,0,28
4,0,2,230,15,0,0,0
1,1,1,626,15,0,0,111
2,1,1,326,15,0,0,0
1,1,1,1432,15,0,0,22
3,0,2,334,15,0,0,0
1,1,1,820,15,0,0,95
4,0,0,384,15,0,0,0
0,0,4,598,15,0,0,22
2,1,4,370,15,0,0,0
3,0,1,318,15,0,0,0
4,0,2,206,15,0,0,0
4,1,3,214,15,0,0,0
1,0,0,3202,16,0,0,352
1,0,3,336,16,0,0,45
1,1,1,3510,16,0,0,143
4,0,0,316,16,0,0,0
1,0,0,530,16,0,0,67
2,0,0,924,16,0,0,0
4,1,4,356,16,0,0,0
2,1,1,714,16,0,0,0
4,1,4,304,16,0,0,0
3,1,4,796,16,0,0,0
1,0,1,1908,17,0,0,261
1,1,4,1840,17,0,0,169
1,0,3,3296,18,0,0,296
1,0,0,624,18,0,0,99
1,0,0,3202,6,1,0,221
1,0,4,2668,6,1,0,134
1,1,0,1302,7,1,0,112
1,1,3,2510,7,1,0,82
1,0,3,1388,8,1,0,63
1,0,3,1644,8,1,0,159
3,1,4,398,9,1,0,0
4,1,4,382,9,1,0,0
0,0,4,546,9,1,0,28
4,0,4,324,10,1,0,0
4,1,4,354,10,1,0,0
1,1,1,3510,10,1,0,118
3,0,1,322,10,1,0,0
3,1,1,618,11,1,0,0
1,0,0,3458,11,1,0,240
1,0,1,3442,11,1,0,273
1,1,1,626,11,1,0,28
2,1,4,984,11,1,0,0
2,1,0,648,11,1,0,0
3,0,2,486,11,1,0,0
1,0,1,1908,11,1,0,185
1,0,1,3398,11,1,0,240
1,1,1,3698,11,1,0,105
3,0,1,940,11,1,0,0
4,0,2,330,12,1,0,0
2,0,1,996,12,1,0,0
0,0,3,838,12,1,0,21
4,0,0,308,12,1,0,0
3,1,4,928,12,1,0,0
4,0,1,356,12,1,0,0
4,0,3,176,12,1,0,0
1,0,4,1800,12,1,0,121
0,0,3,536,12,1,0,21
0,0,4,986,12,1,0,22
3,1,3,956,12,1,0,0
2,0,3,302,13,1,0,0
4,0,0,314,13,1,0,0
3,1,3,344,13,1,0,0
4,0,1,368,13,1,0,0
1,0,0,2002,13,1,0,168
3,1,1,436,13,1,0,0
4,0,4,236,13,1,0,0
1,0,0,2748,13,1,0,222
4,0,4,172,14,1,0,0
0,0,4,434,14,1,0,17
1,0,0,422,14,1,0,17
4,1,4,228,14,1,0,0
3,0,1,596,14,1,0,0
4,1,0,268,15,1,0,0
0,1,1,798,15,1,0,26
4,0,3,340,15,1,0,0
1,0,3,3296,15,1,0,286
1,0,0,3210,15,1,0,30
4,0,2,212,15,1,0,0
4,1,3,260,15,1,0,0
3,1,3,422,15,1,0,0
1,0,1,2494,15,1,0,115
1,0,1,3592,16,1,0,30
1,0,4,2260,16,1,0,146
0,0,1,416,16,1,0,21
1,1,3,1586,16,1,0,138
3,0,2,554,16,1,0,0
1,1,4,1840,16,1,0,164
1,1,1,296,16,1,0,24
3,1,3,910,16,1,0,0
2,1,1,540,16,1,0,0
1,0,1,2416,17,1,0,217
1,0,4,1508,18,1,0,62
1,1,0,1302,6,2,0,84
1,0,0,3458,6,2,0,159
1,0,3,1388,7,2,0,96
0,0,4,844,9,2,0,7
3,0,3,416,9,2,0,0
3,0,1,434,9,2,0,0
1,0,1,3398,9,2,0,249
1,1,2,3052,9,2,0,30
4,0,2,324,9,2,0,0
2,0,4,494,9,2,0,0
3,0,4,398,9,2,0,0
0,0,0,768,9,2,0,10
4,0,0,272,9,2,0,0
1,1,4,1840,10,2,0,128
1,0,3,2014,10,2,0,25
1,0,3,2384,10,2,0,195
4,1,2,236,10,2,0,0
1,0,1,2416,10,2,0,202
2,0,0,926,10,2,0,0
2,1,1,694,10,2,0,0
4,0,2,236,10,2,0,0
3,1,1,494,10,2,0,0
3,1,0,398,11,2,0,0
2,0,0,504,11,2,0,0
4,1,2,306,11,2,0,0
4,0,4,288,11,2,0,0
0,1,4,892,11,2,0,6
1,0,2,1818,11,2,0,24
2,0,3,868,11,2,0,0
4,0,0,244,11,2,0,0
4,1,3,192,11,2,0,0
4,1,2,172,11,2,0,0
4,1,2,366,11,2,0,0
1,0,4,2668,11,2,0,217
2,0,2,826,12,2,0,0
4,0,4,308,12,2,0,0
1,0,3,2026,12,2,0,25
2,1,3,312,12,2,0,0
1,0,3,3296,12,2,0,85
4,0,1,394,12,2,0,0
1,0,0,3202,12,2,0,165
1,0,3,2728,13,2,0,220
1,0,1,2494,13,2,0,101
1,1,3,1586,13,2,0,126
3,1,0,418,13,2,0,0
1,0,1,3368,13,2,0,240
1,0,0,2002,13,2,0,61
4,1,4,220,13,2,0,0
1,0,4,1800,13,2,0,128
1,0,4,2260,13,2,0,100
1,0,0,2748,13,2,0,143
1,0,0,1406,13,2,0,22
1,0,4,1508,14,2,0,48
4,1,4,166,14,2,0,0
4,0,4,250,14,2,0,0
0,1,1,756,14,2,0,5
2,0,1,934,14,2,0,0
4,0,3,180,14,2,0,0
4,0,3,334,14,2,0,0
4,0,3,262,14,2,0,0
4,0,4,194,15,2,0,0
4,1,2,164,15,2,0,0
1,0,2,992,15,2,0,95
1,1,0,2560,15,2,0,28
1,0,1,3668,15,2,0,240
4,0,0,192,15,2,0,0
4,1,2,252,15,2,0,0
1,0,4,3322,16,2,0,240
3,0,2,528,16,2,0,0
1,0,0,282,16,2,0,43
4,0,2,326,16,2,0,0
4,0,0,254,16,2,0,0
1,0,3,1644,17,2,0,86
1,1,1,296,18,2,0,20
1,1,3,1586,6,3,0,62
1,0,0,2002,7,3,0,180
1,0,0,3458,8,3,0,271
4,0,3,256,9,3,0,0
1,0,4,1508,9,3,0,87
2,1,0,942,9,3,0,0
4,1,4,256,9,3,0,0
4,0,3,242,9,3,0,0
4,0,1,206,9,3,0,0
4,0,3,218,9,3,0,0
4,0,0,170,10,3,0,0
4,1,3,260,10,3,0,0
4,0,3,308,10,3,0,0
3,0,4,984,10,3,0,0
4,0,2,362,10,3,0,0
4,0,4,228,10,3,0,0
1,0,3,1388,10,3,0,52
4,0,3,392,10,3,0,0
1,0,3,2728,10,3,0,190
0,0,4,680,10,3,0,8
1,0,3,698,10,3,0,18
1,1,3,2216,10,3,0,183
4,0,3,184,10,3,0,0
1,1,3,3516,10,3,0,30
4,1,2,302,11,3,0,0
4,0,3,304,11,3,0,0
1,0,4,3322,11,3,0,208
4,1,2,370,11,3,0,0
4,0,0,166,11,3,0,0
3,0,4,792,11,3,0,0
2,0,1,794,11,3,0,0
4,1,3,274,11,3,0,0
4,1,2,390,12,3,0,0
1,0,0,2748,12,3,0,241
0,0,4,980,12,3,0,23
4,1,1,210,12,3,0,0
4,1,2,196,12,3,0,0
4,0,4,190,12,3,0,0
1,0,4,2550,12,3,0,28
0,1,2,672,12,3,0,19
4,0,2,250,13,3,0,0
1,0,2,992,13,3,0,82
1,0,1,3398,13,3,0,272
4,0,2,232,13,3,0,0
4,0,3,260,13,3,0,0
4,1,0,238,13,3,0,0
0,0,3,970,13,3,0,27
2,1,1,740,13,3,0,0
0,0,0,766,13,3,0,21
1,0,4,1684,14,3,0,145
1,1,1,2594,14,3,0,28
4,0,2,228,14,3,0,0
2,0,2,334,14,3,0,0
4,0,3,356,14,3,0,0
1,0,2,418,14,3,0,53
4,0,2,320,14,3,0,0
4,0,2,204,14,3,0,0
4,1,3,292,14,3,0,0
1,0,2,1774,14,3,0,24
4,0,2,372,14,3,0,0
1,0,1,2494,15,3,0,226
1,0,1,3368,15,3,0,165
4,0,3,288,15,3,0,0
4,0,1,168,15,3,0,0
1,0,3,1232,15,3,0,112
1,0,4,1800,15,3,0,92
4,0,3,350,15,3,0,0
4,1,4,346,15,3,0,0
4,0,0,216,15,3,0,0
4,0,4,246,15,3,0,0
1,0,3,2384,15,3,0,88
2,1,4,898,15,3,0,0
4,0,3,236,15,3,0,0
2,1,3,848,15,3,0,0
4,0,0,284,16,3,0,0
3,1,1,948,16,3,0,0
0,0,3,930,16,3,0,19
4,0,3,176,16,3,0,0
4,1,4,330,16,3,0,0
1,1,1,2684,16,3,0,28
4,0,2,260,16,3,0,0
1,0,1,3668,16,3,0,122
1,1,4,1840,16,3,0,95
1,0,1,2416,16,3,0,85
1,0,0,282,17,3,0,37
1,0,4,2260,17,3,0,88
1,0,4,2668,18,3,0,216
1,0,0,3202,18,3,0,279
1,0,3,2728,6,4,0,271
1,0,0,2748,6,4,0,110
1,0,0,3202,8,4,0,170
4,1,3,232,9,4,0,0
2,0,2,818,9,4,0,0
1,0,2,418,9,4,0,58
4,0,0,338,9,4,0,0
3,0,4,960,9,4,0,0
1,0,0,2662,9,4,0,28
1,0,3,2384,9,4,0,115
1,0,0,2002,9,4,0,185
0,0,3,874,9,4,0,27
1,0,1,2494,9,4,0,196
1,0,0,2890,9,4,0,232
1,0,3,1388,9,4,0,95
1,0,2,3102,9,4,0,30
1,0,2,992,9,4,0,130
3,0,1,464,10,4,0,0
4,0,2,398,10,4,0,0
4,0,4,370,10,4,0,0
4,0,3,398,10,4,0,0
1,0,4,3322,10,4,0,302
4,0,2,292,10,4,0,0
1,0,4,2574,10,4,0,209
4,1,4,236,10,4,0,0
0,0,2,766,10,4,0,29
2,0,2,780,10,4,0,0
4,1,0,378,10,4,0,0
1,0,1,3368,10,4,0,219
4,0,4,180,10,4,0,0
4,0,0,222,10,4,0,0
4,1,0,310,11,4,0,0
1,0,4,1684,11,4,0,106
4,0,2,240,11,4,0,0
4,0,3,266,11,4,0,0
2,1,2,940,11,4,0,0
1,1,1,1762,11,4,0,24
2,1,0,458,11,4,0,0
2,0,1,484,11,4,0,0
1,0,0,1300,11,4,0,117
4,0,4,288,11,4,0,0
4,0,0,276,11,4,0,0
4,0,0,368,12,4,0,0
4,1,3,264,12,4,0,0
3,1,1,534,12,4,0,0
4,0,3,222,12,4,0,0
3,0,2,452,12,4,0,0
2,1,4,922,12,4,0,0
2,0,2,396,13,4,0,0
1,1,3,1586,13,4,0,111
2,0,1,708,13,4,0,0
4,0,0,328,13,4,0,0
1,0,0,3458,13,4,0,227
3,0,1,346,13,4,0,0
4,0,4,202,14,4,0,0
1,0,1,3398,14,4,0,154
4,0,2,336,14,4,0,0
1,0,4,2668,14,4,0,239
0,0,4,794,14,4,0,19
4,0,2,380,14,4,0,0
1,0,0,1066,14,4,0,20
4,0,0,312,14,4,0,0
3,0,3,750,14,4,0,0
4,1,4,392,14,4,0,0
4,0,0,376,14,4,0,0
2,0,3,608,14,4,0,0
2,1,4,470,14,4,0,0
2,1,1,456,15,4,0,0
4,1,0,342,15,4,0,0
1,0,4,2238,15,4,0,26
4,0,0,202,15,4,0,0
4,0,2,364,15,4,0,0
3,0,1,576,15,4,0,0
4,0,1,208,15,4,0,0
4,0,0,160,15,4,0,0
3,0,3,920,15,4,0,0
1,0,3,1608,15,4,0,23
4,0,2,384,15,4,0,0
4,0,2,220,15,4,0,0
4,0,2,208,15,4,0,0
2,1,4,664,15,4,0,0
1,0,3,1232,16,4,0,97
1,0,0,282,16,4,0,33
3,1,1,318,16,4,0,0
4,0,0,288,16,4,0,0
0,0,4,850,16,4,0,19
3,0,4,978,16,4,0,0
4,0,3,324,16,4,0,0
4,1,4,356,16,4,0,0
2,0,2,812,16,4,0,0
1,1,3,2216,17,4,0,116
1,0,1,3668,18,4,0,133
1,0,4,1508,18,4,0,89
1,0,4,1684,6,5,1,292
1,0,0,2748,6,5,1,486
1,0,0,282,7,5,1,58
1,0,0,2890,8,5,1,178
1,0,0,2002,8,5,1,270
1,1,3,1586,8,5,1,216
1,0,1,3368,8,5,1,327
1,0,3,2728,9,5,1,378
1,0,1,3398,9,5,1,245
1,0,4,3322,11,5,1,301
1,0,1,3668,11,5,1,260
1,0,3,2384,11,5,1,308
1,0,3,1388,12,5,1,204
1,0,0,3458,12,5,1,263
1,0,3,1232,12,5,1,112
1,0,2,992,13,5,1,90
1,0,0,1300,13,5,1,228
1,1,3,2216,14,5,1,336
1,0,2,418,15,5,1,61
1,0,4,2574,17,5,1,175
1,0,1,2494,18,5,1,220
1,0,0,2748,6,6,1,100
1,0,0,282,6,6,1,23
1,1,3,2216,6,6,1,121
1,0,1,3368,7,6,1,142
1,0,1,3668,8,6,1,61
1,0,1,3398,8,6,1,156
1,0,3,2384,9,6,1,96
1,0,2,418,9,6,1,33
1,0,0,2890,11,6,1,114
1,0,3,1388,11,6,1,85
1,0,0,1300,12,6,1,70
1,1,3,1586,12,6,1,99
1,0,2,992,12,6,1,62
1,0,4,1684,13,6,1,75
1,0,0,2002,14,6,1,50
1,0,0,3458,14,6,1,136
1,0,3,1232,15,6,1,47
1,0,4,2574,15,6,1,110
1,0,1,2494,15,6,1,147
1,0,3,2728,15,6,1,82
1,0,4,3322,16,6,1,102
1,0,2,418,6,0,0,53
1,0,1,3398,8,0,0,193
2,1,4,590,9,0,0,0
1,0,0,2748,9,0,0,357
1,0,4,3322,9,0,0,252
2,0,1,402,9,0,0,0
2,1,4,692,9,0,0,0
4,0,0,392,9,0,0,0
4,0,4,280,9,0,0,0
4,0,4,398,9,0,0,0
2,0,4,486,10,0,0,0
0,1,1,952,10,0,0,14
1,0,3,2384,10,0,0,119
4,1,3,236,10,0,0,0
3,1,2,524,10,0,0,0
4,0,2,372,10,0,0,0
2,0,2,832,10,0,0,0
1,0,0,3084,10,0,0,30
1,0,0,3458,10,0,0,233
2,0,1,902,10,0,0,0
3,1,4,542,10,0,0,0
2,0,1,770,10,0,0,0
2,1,0,544,10,0,0,0
1,1,3,1586,11,0,0,156
1,0,3,1232,11,0,0,157
1,0,3,2728,11,0,0,354
4,1,4,192,11,0,0,0
4,0,0,384,11,0,0,0
2,0,1,772,11,0,0,0
4,0,2,328,11,0,0,0
1,0,3,1086,11,0,0,20
1,0,0,1300,11,0,0,72
2,1,3,474,12,0,0,0
2,1,4,650,12,0,0,0
2,1,2,644,12,0,0,0
4,1,3,306,12,0,0,0
4,0,2,286,12,0,0,0
2,0,0,462,12,0,0,0
2,1,4,320,12,0,0,0
2,0,0,580,12,0,0,0
1,0,0,2002,12,0,0,275
4,0,0,286,12,0,0,0
1,0,2,992,12,0,0,113
2,1,0,436,12,0,0,0
4,0,2,240,12,0,0,0
4,0,4,350,13,0,0,0
4,1,3,186,13,0,0,0
3,1,3,390,13,0,0,0
4,0,3,184,13,0,0,0
4,1,3,238,13,0,0,0
3,0,3,430,13,0,0,0
2,0,1,846,13,0,0,0
4,0,4,292,13,0,0,0
2,1,1,982,13,0,0,0
1,0,4,1684,14,0,0,95
3,1,4,908,14,0,0,0
1,0,3,1388,14,0,0,116
1,1,1,2588,14,0,0,210
0,0,2,554,15,0,0,6
4,0,0,262,15,0,0,0
4,0,0,248,15,0,0,0
4,1,4,250,15,0,0,0
2,1,3,440,15,0,0,0
3,0,2,620,15,0,0,0
4,1,3,232,15,0,0,0
3,1,0,542,16,0,0,0
2,0,3,874,16,0,0,0
4,0,0,232,16,0,0,0
1,0,0,2890,16,0,0,279
1,0,4,2574,16,0,0,285
3,1,3,328,16,0,0,0
3,1,3,696,16,0,0,0
3,0,3,770,16,0,0,0
2,0,4,890,16,0,0,0
0,0,4,546,16,0,0,5
1,0,0,282,17,0,0,43
1,0,1,3668,17,0,0,151
1,0,1,2494,17,0,0,228
1,1,3,2216,18,0,0,301
1,0,1,3368,18,0,0,207
1,0,3,2384,6,1,0,180
1,0,0,282,7,1,0,46
1,0,0,3458,7,1,0,167
1,0,1,3668,7,1,0,124
1,0,0,1300,8,1,0,108
1,0,3,2728,9,1,0,159
4,0,0,334,9,1,0,0
3,0,1,936,9,1,0,0
4,0,2,280,9,1,0,0
3,1,3,380,9,1,0,0
4,1,3,384,9,1,0,0
4,0,3,256,9,1,0,0
2,1,4,518,9,1,0,0
0,0,3,840,9,1,0,22
4,0,0,206,9,1,0,0
1,0,3,1466,10,1,0,129
1,0,2,2356,10,1,0,27
4,1,3,340,10,1,0,0
4,1,3,166,10,1,0,0
1,0,4,3322,10,1,0,243
2,0,0,878,10,1,0,0
4,1,3,174,10,1,0,0
1,0,3,2968,10,1,0,30
2,0,2,564,11,1,0,0
1,0,2,992,11,1,0,81
3,1,4,572,11,1,0,0
1,0,0,3462,11,1,0,240
3,1,2,518,11,1,0,0
4,0,3,174,11,1,0,0
3,0,1,946,11,1,0,0
2,1,1,886,11,1,0,0
4,0,3,204,11,1,0,0
4,0,3,188,11,1,0,0
4,1,0,258,11,1,0,0
3,0,1,996,12,1,0,0
1,1,3,562,12,1,0,17
4,0,3,250,12,1,0,0
4,1,3,384,12,1,0,0
3,1,1,746,12,1,0,0
2,1,1,738,12,1,0,0
4,0,0,362,12,1,0,0
1,1,2,3660,12,1,0,30
4,1,3,168,12,1,0,0
2,1,1,420,12,1,0,0
2,1,4,896,13,1,0,0
1,0,2,418,13,1,0,41
4,0,0,252,13,1,0,0
4,0,0,242,13,1,0,0
2,1,0,948,13,1,0,0
4,1,0,204,13,1,0,0
4,0,2,272,13,1,0,0
1,0,0,2002,13,1,0,174
4,0,3,184,13,1,0,0
4,0,1,282,13,1,0,0
2,1,3,724,13,1,0,0
4,0,3,330,13,1,0,0
1,0,4,2574,13,1,0,184
4,1,2,254,14,1,0,0
2,1,3,598,14,1,0,0
4,1,0,302,14,1,0,0
1,1,3,2216,14,1,0,214
4,0,1,244,14,1,0,0
1,0,4,1684,14,1,0,154
3,1,4,552,14,1,0,0
2,1,1,950,14,1,0,0
3,1,1,734,14,1,0,0
1,1,3,1586,14,1,0,140
1,0,3,1232,14,1,0,79
2,1,4,504,15,1,0,0
1,0,0,3306,15,1,0,30
4,1,2,306,15,1,0,0
4,0,4,306,15,1,0,0
1,0,1,3398,15,1,0,280
4,0,3,276,15,1,0,0
2,0,1,956,15,1,0,0
2,0,0,434,15,1,0,0
4,0,2,288,15,1,0,0
1,0,3,420,15,1,0,53
1,1,3,1416,16,1,0,125
1,0,1,3368,16,1,0,116
1,0,2,1932,16,1,0,24
1,0,2,1472,16,1,0,129
1,1,2,3228,16,1,0,240
3,1,1,676,16,1,0,0
1,0,3,770,16,1,0,18
0,1,0,674,16,1,0,9
2,1,4,986,16,1,0,0
3,1,3,920,16,1,0,0
1,0,0,2748,17,1,0,92
1,0,0,2890,17,1,0,249
1,1,1,2588,18,1,0,244
1,0,4,2574,6,2,0,126
1,0,3,420,7,2,0,55
1,0,2,1472,7,2,0,60
1,0,0,282,7,2,0,22
1,0,3,2728,8,2,0,218
1,1,3,1416,8,2,0,88
1,0,2,992,8,2,0,42
4,0,2,270,9,2,0,0
4,0,2,200,9,2,0,0
1,0,0,1300,9,2,0,59
4,0,3,218,9,2,0,0
2,0,2,782,9,2,0,0
4,1,3,268,9,2,0,0
4,0,2,268,9,2,0,0
4,0,4,196,9,2,0,0
3,1,1,770,9,2,0,0
4,0,2,368,9,2,0,0
4,1,2,366,9,2,0,0
4,1,4,380,9,2,0,0
1,0,0,3998,10,2,0,30
1,0,2,418,10,2,0,52
4,1,2,386,10,2,0,0
1,1,1,2588,10,2,0,87
2,1,2,958,10,2,0,0
3,0,1,800,10,2,0,0
2,1,0,982,10,2,0,0
4,1,4,238,11,2,0,0
1,0,4,3322,11,2,0,149
3,0,4,658,11,2,0,0
2,0,0,940,11,2,0,0
4,0,4,366,11,2,0,0
2,1,4,672,11,2,0,0
4,1,2,314,11,2,0,0
4,0,3,272,11,2,0,0
1,1,3,2216,11,2,0,74
0,0,0,406,11,2,0,22
4,0,3,316,11,2,0,0
4,0,3,160,11,2,0,0
4,1,3,384,12,2,0,0
0,0,4,916,12,2,0,22
0,0,4,636,12,2,0,9
2,0,0,324,12,2,0,0
4,0,0,240,12,2,0,0
4,0,3,178,13,2,0,0
2,1,3,822,13,2,0,0
4,0,0,282,13,2,0,0
2,0,1,362,13,2,0,0
0,1,4,642,13,2,0,22
4,1,4,274,13,2,0,0
4,1,4,258,13,2,0,0
4,0,0,254,13,2,0,0
1,0,0,2890,13,2,0,191
2,1,4,516,13,2,0,0
1,0,1,3368,14,2,0,102
4,1,2,314,14,2,0,0
3,1,4,698,14,2,0,0
4,1,2,218,14,2,0,0
4,0,2,198,14,2,0,0
4,0,0,270,14,2,0,0
2,0,1,446,15,2,0,0
2,1,1,996,15,2,0,0
0,0,4,504,15,2,0,18
2,0,2,420,15,2,0,0
1,0,4,1684,15,2,0,116
3,1,0,784,16,2,0,0
4,1,2,214,16,2,0,0
1,0,0,3462,16,2,0,152
1,1,2,3228,16,2,0,212
4,0,0,208,16,2,0,0
2,0,3,640,16,2,0,0
0,0,4,448,16,2,0,12
4,0,4,392,16,2,0,0
1,0,3,1232,16,2,0,54
3,0,1,964,16,2,0,0
4,0,0,182,16,2,0,0
4,0,4,380,16,2,0,0
1,0,3,1466,17,2,0,46
